event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
16,-0.8338230169186104,-0.6319267935771306,0.20189622334147983,False,0.12140425,1.0,False,20.57047108445133,1.313244237588504,0.048502248661975084,0.811664291668445,0.48379056758047184,0.48379056758047184
17,-0.6108137575753675,-0.42970565169801983,0.18110810587734766,False,0.1642016,1.0,False,20.106224756612995,1.303330532989194,0.04772484184550403,0.6584758947596949,0.3099448236077607,-0.3099448236077607
18,3.441044547933988,3.468686597106615,0.027642049172627026,False,0.1714831,1.0,True,195.50814959276823,2.291164865309385,0.0051591236898633494,0.05177523806141563,0.890310075137867,-0.890310075137867
19,-0.6791742103142479,-0.4915993794701641,0.18757483084408377,False,0.13526165,1.0,False,24.9157692269678,1.3964742997298527,0.03959632908498262,0.7028994615019776,0.16830172765988174,0.16830172765988174
20,-0.5569260258935222,-0.3805807244221523,0.17634530147136995,False,0.1298721,1.0,False,20.42943971437532,1.3102564560944272,0.052734809649675425,0.6270991561628798,0.21574339060546197,0.21574339060546197
21,-0.30955991595691373,0.49368300433520984,0.8032429202921236,True,0.1260399,0.8059451382208187,False,91.69452141764684,1.9623433881327998,0.012212571043049996,0.1976861850908473,0.035593151582429955,-0.035593151582429955
22,-0.36894605064716723,-0.21050640161135428,0.15843964903581295,False,0.11544315,1.0,False,34.30791272558291,1.5353942966240477,0.029708601877342047,0.5166619644431172,0.4163666849778338,0.4163666849778338
23,0.8110160997002673,1.4364653361564437,0.6254492364561763,False,0.1486387,1.0,False,47.75883805209783,1.6790537520890516,0.0227903040721475,0.26415716435070646,0.36197438916015434,-0.36197438916015434
24,-0.35845599495980507,-0.20098619058637174,0.15746980437343333,False,0.1310826,1.0,False,36.93631158329696,1.5674535251324222,0.026958837464768154,0.5110516541159379,0.11702494906901949,0.11702494906901949
25,-0.8010177704248715,-0.6021240824257917,0.1988936879990798,False,0.14805344999999998,1.0,False,23.176954996353647,1.365056377479694,0.04453616058360695,0.7876068797542577,0.008449006269288845,0.008449006269288845
26,-0.769825361761866,-0.5735908108791316,0.19623455088273445,False,0.1240916,1.0,False,24.510644670911503,1.3893547340728671,0.04017882968046411,0.765196914254093,0.4059687920615266,0.4059687920615266
27,0.2497574544328971,0.33941161038182316,0.08965415594892606,False,0.11814340000000001,1.0,False,38.98028315180833,1.5908449894973868,0.02734951831336791,0.25351842772021593,0.16307238812826225,0.16307238812826225
28,0.002724435324408245,1.2300853554258129,1.2273609201014046,True,0.1254035,0.9922660498486775,False,53.312265178754735,1.726827135605701,0.01909026244091042,0.29426386924675446,0.058046858158248504,0.058046858158248504
29,-0.2815213597327834,-0.12388331569925792,0.1576380440335255,False,0.16221855000000002,1.0,False,25.954210746987144,1.4142078267637044,0.045705419567671095,0.4811541790484993,0.3992216572215656,-0.3992216572215656
30,-0.4034748186438005,-0.2390516850603317,0.16442313358346883,False,0.16252434999999998,1.0,False,29.49506318897238,1.4697493309202412,0.04047447436057482,0.5521751860863394,0.35490603054574316,-0.35490603054574316
31,-0.3865441947916711,-0.22454977096497666,0.16199442382669446,False,0.134975,1.0,False,32.10023901781984,1.5065082661660487,0.031985759635316614,0.5329443638258717,0.06399090162704012,0.06399090162704012
32,-0.12714189134874754,0.00839019133200835,0.1355320826807559,False,0.12880039999999998,1.0,False,45.769082199206544,1.6605722036701103,0.022033921551056775,0.3973842002238321,0.07621846016811282,0.07621846016811282
33,-0.15128069384067175,0.009528487418730682,0.16080918125940244,True,0.1426394,0.9999997013192142,False,33.45575485764067,1.524470833253248,0.030034695443908847,0.46865436040450775,0.10907954893460625,-0.10907954893460625
34,-0.14671944035913306,0.02897090144635681,0.17569034180548987,True,0.1077764,0.9999974834675573,False,29.539802358592382,1.4704075852596183,0.038356500132044447,0.47276717863145035,0.5457118717607394,0.5457118717607394
35,0.27795946035613617,0.37524706882772174,0.09728760847158557,False,0.18426225000000002,1.0,False,46.06288489448707,1.6633511341171778,0.022198940513296725,0.24067733777513245,0.8814619821989079,-0.8814619821989079
36,-0.5614295216272542,-0.38468320973334935,0.17674631189390488,False,0.15054925,1.0,False,34.37306964562039,1.5362183180151936,0.039862819750557325,0.6289352081674403,0.12677744114639025,-0.12677744114639025
